list_date	action	fund_code	fund_name	company	inception_date	redemption_date	growth_quota_date	dividend_freq	tsumitate_target
20230710	追加	9I311187	楽天・インデックス・バランス・ファンド（株式重視型）	楽天投信投資顧問株式会社	20180720		20240104	年1回	対象
20230710	追加	9I312187	楽天・インデックス・バランス・ファンド（均等型）	楽天投信投資顧問株式会社	20180720		20240104	年1回	対象
20230710	追加	9I313187	楽天・インデックス・バランス・ファンド（債券重視型）	楽天投信投資顧問株式会社	20180720		20240104	年1回	対象
20230710	追加	9I315216	楽天・資産づくりファンド（がっちりコース）	楽天投信投資顧問株式会社	20210611		20240104	年1回	対象
20230710	追加	9I314216	楽天・資産づくりファンド（しっかりコース）	楽天投信投資顧問株式会社	20210611		20240104	年1回	対象
20230710	追加	9I312216	楽天・資産づくりファンド（じっくりコース）	楽天投信投資顧問株式会社	20210611		20240104	年1回	対象
20230710	追加	9I313216	楽天・資産づくりファンド（なかなかコース）	楽天投信投資顧問株式会社	20210611		20240104	年1回	対象
20230710	追加	9I311216	楽天・資産づくりファンド（のんびりコース）	楽天投信投資顧問株式会社	20210611		20240104	年1回	対象
20230710	追加	9I315227	楽天・資産づくりファンドぷらす＋（がっちりコース）	楽天投信投資顧問株式会社	20220729		20240104	年1回	非対象
20230710	追加	9I314227	楽天・資産づくりファンドぷらす＋（しっかりコース）	楽天投信投資顧問株式会社	20220729		20240104	年1回	非対象
20230710	追加	9I312227	楽天・資産づくりファンドぷらす＋（じっくりコース）	楽天投信投資顧問株式会社	20220729		20240104	年1回	非対象
20230710	追加	9I313227	楽天・資産づくりファンドぷらす＋（なかなかコース）	楽天投信投資顧問株式会社	20220729		20240104	年1回	非対象
20230710	追加	9I311227	楽天・資産づくりファンドぷらす＋（のんびりコース）	楽天投信投資顧問株式会社	20220729		20240104	年1回	非対象
20230710	追加	9I31117B	楽天・新興国株式インデックス・ファンド	楽天投信投資顧問株式会社	20171117		20240104	年1回	非対象
20230710	追加	9I31122C	楽天・全世界株式（除く米国）インデックス・ファンド	楽天投信投資顧問株式会社	20221222		20240104	年1回	対象
20230710	追加	9I311179	楽天・全世界株式インデックス・ファンド	楽天投信投資顧問株式会社	20170929		20240104	年1回	対象
20230710	追加	9I311192	楽天・全世界債券インデックス（為替ヘッジ）ファンド	楽天投信投資顧問株式会社	20190215		20240104	年1回	非対象
20230710	追加	9I312179	楽天・全米株式インデックス・ファンド	楽天投信投資顧問株式会社	20170929		20240104	年1回	対象
20230710	追加	9I311206	楽天・日本株マイクロキャップ・ファンド	楽天投信投資顧問株式会社	20200612		20240104	年1回	非対象
20230710	追加	9I311181	楽天・米国高配当株式インデックス・ファンド	楽天投信投資顧問株式会社	20180110		20240104	年1回	対象
20230710	追加	9I31321B	楽天Ｊ－ＲＥＩＴ・オルタナティブデータ・ファンド	楽天投信投資顧問株式会社	20211126		20240104	年2回	非対象
20230710	追加	9I311098	楽天グローバル・バランス（安定型）	楽天投信投資顧問株式会社	20090807		20240104	年1回	非対象
20230710	追加	9I312098	楽天グローバル・バランス（成長型）	楽天投信投資顧問株式会社	20090807		20240104	年1回	非対象
20230710	追加	9I313098	楽天グローバル・バランス（積極型）	楽天投信投資顧問株式会社	20090807		20240104	年1回	非対象
20230710	追加	9I31221B	楽天グローバルＩＰＯ株式ファンド	楽天投信投資顧問株式会社	20211126		20240104	年1回	非対象
20230710	変更	09312134	シェール関連株オープン	ＳＢＩ岡三アセットマネジメント株式会社	20130425	20450407	20240104	年2回	非対象
20230710	変更	09313183	次世代モビリティオープン（為替ヘッジあり）	ＳＢＩ岡三アセットマネジメント株式会社	20180327	20450310	20240104	年1回	非対象
20230710	変更	09314183	次世代モビリティオープン（為替ヘッジなし）	ＳＢＩ岡三アセットマネジメント株式会社	20180327	20450310	20240104	年1回	非対象
20230710	変更	09312136	新経済成長ジャパン	ＳＢＩ岡三アセットマネジメント株式会社	20130628	20450616	20240104	年2回	非対象
20230710	変更	09311041	チャイナ・ロード	ＳＢＩ岡三アセットマネジメント株式会社	20040129		20240104	年2回	非対象
20230710	変更	0931118A	中国人民元ソブリンオープン	ＳＢＩ岡三アセットマネジメント株式会社	20181012		20240104	年2回	非対象
20230710	変更	09311194	日系外債オープン（為替ヘッジあり）	ＳＢＩ岡三アセットマネジメント株式会社	20190401	20450414	20240104	年2回	非対象
20230710	変更	09312194	日系外債オープン（為替ヘッジなし）	ＳＢＩ岡三アセットマネジメント株式会社	20190401	20450414	20240104	年2回	非対象
20230710	変更	0931213B	日本Ｊリートオープン（１年決算型）	ＳＢＩ岡三アセットマネジメント株式会社	20131121		20240104	年1回	非対象
20230710	変更	09311009	日本インデックスオープン２２５	ＳＢＩ岡三アセットマネジメント株式会社	20000907		20240104	年1回	非対象
20230710	変更	09311179	日本株式・Ｊリートバランスファンド	ＳＢＩ岡三アセットマネジメント株式会社	20170922		20240104	年1回	対象
20230710	変更	09312053	日本好配当リバランスオープン	ＳＢＩ岡三アセットマネジメント株式会社	20050323	20450106	20240104	四半期	非対象
20230710	変更	0931110C	日本ニューテクノロジー・オープン	ＳＢＩ岡三アセットマネジメント株式会社	20101228	20451215	20240104	年2回	非対象
20230710	変更	0931105B	日本バリュースターオープン	ＳＢＩ岡三アセットマネジメント株式会社	20051129		20240104	年1回	非対象
20230710	変更	0931115C	日本連続増配成長株オープン	ＳＢＩ岡三アセットマネジメント株式会社	20151228	20451215	20240104	四半期	非対象
20230710	変更	0931121A	米国ネクストビジョンファンド（為替ヘッジあり）	ＳＢＩ岡三アセットマネジメント株式会社	20211025	20451016	20240104	年2回	非対象
20230710	変更	0931221A	米国ネクストビジョンファンド（為替ヘッジなし）	ＳＢＩ岡三アセットマネジメント株式会社	20211025	20451016	20240104	年2回	非対象
20230710	変更	09312153	米国バイオ＆テクノロジー株オープン	ＳＢＩ岡三アセットマネジメント株式会社	20150317	20450307	20240104	四半期	非対象
20230710	変更	09311139	米国連続増配成長株オープン	ＳＢＩ岡三アセットマネジメント株式会社	20130926	20450926	20240104	年1回	非対象
20230710	変更	09311163	米国連続増配成長株オープン（３ヵ月決算型）	ＳＢＩ岡三アセットマネジメント株式会社	20160329	20450324	20240104	四半期	非対象
20230710	変更	09311136	ワールド・リート・セレクション（アジア）（年２回決算型）	ＳＢＩ岡三アセットマネジメント株式会社	20130603		20240104	年2回	非対象
20230710	変更	32313059	フィデリティ・日本配当成長株・ファンド（分配重視型）	フィデリティ投信株式会社	20050930		20240104	四半期	非対象
20230710	変更	32314185	フィデリティ・米国株式ファンドＣコース（分配重視型・為替ヘッジあり）	フィデリティ投信株式会社	20180522		20240104	四半期	非対象
20230710	変更	32315185	フィデリティ・米国株式ファンドＤコース（分配重視型・為替ヘッジなし）	フィデリティ投信株式会社	20180522		20240104	四半期	非対象
20230801	追加	51311059	ＨＳＢＣ　ＢＩＣｓオープン	ＨＳＢＣアセットマネジメント株式会社	20050930		20240104	年1回	非対象
20230801	追加	5131120B	ＨＳＢＣ　ＥＳＧ米国株式インデックスファンド	ＨＳＢＣアセットマネジメント株式会社	20201127		20240104	年1回	非対象
20230801	追加	51311075	ＨＳＢＣ　アジア・プラス	ＨＳＢＣアセットマネジメント株式会社	20070531		20240104	年1回	非対象
20230801	追加	51312075	ＨＳＢＣ　アジア・プラス（３ヶ月決算型）	ＨＳＢＣアセットマネジメント株式会社	20070531		20240104	四半期	非対象
20230801	追加	5131109A	ＨＳＢＣ　インド・インフラ株式オープン	ＨＳＢＣアセットマネジメント株式会社	20091001		20240104	年1回	非対象
20230801	追加	5131104B	ＨＳＢＣ　インドオープン	ＨＳＢＣアセットマネジメント株式会社	20041130		20240104	年1回	非対象
20230801	追加	51312079	ＨＳＢＣ　インド株式ファンド（３ヶ月決算型）	ＨＳＢＣアセットマネジメント株式会社	20070914		20240104	四半期	非対象
20230801	追加	51311156	ＨＳＢＣ　インド債券オープン（１年決算型）	ＨＳＢＣアセットマネジメント株式会社	20150629	20450626	20240104	年1回	非対象
20230801	追加	51311066	ＨＳＢＣ　新ＢＩＣｓファンド	ＨＳＢＣアセットマネジメント株式会社	20060630		20240104	年1回	非対象
20230801	追加	51312073	ＨＳＢＣ　世界資源エネルギーオープン	ＨＳＢＣアセットマネジメント株式会社	20070330		20240104	年1回	非対象
20230801	追加	51312191	ＨＳＢＣ　世界資産選抜収穫コース（予想分配金提示型）	ＨＳＢＣアセットマネジメント株式会社	20190116		20240104	隔月	非対象
20230801	追加	51311201	ＨＳＢＣ　世界資産選抜充実生活コース（定率払出型）	ＨＳＢＣアセットマネジメント株式会社	20200116		20240104	隔月	非対象
20230801	追加	51311191	ＨＳＢＣ　世界資産選抜育てるコース（資産形成型）	ＨＳＢＣアセットマネジメント株式会社	20190116		20240104	年2回	非対象
20230801	追加	51311021	ＨＳＢＣ　チャイナオープン	ＨＳＢＣアセットマネジメント株式会社	20020131		20240104	年1回	非対象
20230801	追加	51311065	ＨＳＢＣ　中国株式ファンド（３ヶ月決算型）	ＨＳＢＣアセットマネジメント株式会社	20060531		20240104	四半期	非対象
20230801	追加	51311063	ＨＳＢＣ　ブラジルオープン	ＨＳＢＣアセットマネジメント株式会社	20060331		20240104	年1回	非対象
20230801	追加	51311087	ＨＳＢＣ　ブラジル株式ファンド（３ヶ月決算型）	ＨＳＢＣアセットマネジメント株式会社	20080731		20240104	四半期	非対象
20230801	追加	51311159	ＨＳＢＣ　ワールド・セレクション（安定コース）	ＨＳＢＣアセットマネジメント株式会社	20150925		20240104	年1回	非対象
20230801	追加	51312159	ＨＳＢＣ　ワールド・セレクション（安定成長コース）	ＨＳＢＣアセットマネジメント株式会社	20150925		20240104	年1回	非対象
20230801	追加	51311184	ＨＳＢＣ　ワールド・セレクション（インカムコース）	ＨＳＢＣアセットマネジメント株式会社	20180411		20240104	隔月	非対象
20230801	追加	51313159	ＨＳＢＣ　ワールド・セレクション（成長コース）	ＨＳＢＣアセットマネジメント株式会社	20150925		20240104	年1回	対象
20230801	追加	17312137	ＪＰＭグローバル医療関連株式ファンド	ＪＰモルガン・アセット・マネジメント株式会社	20130726	20440725	20240104	四半期	非対象
20230801	追加	0931113B	アジア・オセアニア債券オープン（１年決算型）	ＳＢＩ岡三アセットマネジメント株式会社	20131106		20240104	年1回	非対象
20230801	追加	09312229	岡三フィデリティ・グローバル・コア株式ファンド（為替ヘッジあり）	ＳＢＩ岡三アセットマネジメント株式会社	20220921	20450927	20240104	年2回	非対象
20230801	追加	09311229	岡三フィデリティ・グローバル・コア株式ファンド（為替ヘッジなし）	ＳＢＩ岡三アセットマネジメント株式会社	20220921	20450927	20240104	年2回	非対象
20230801	追加	09312126	新興国連続増配成長株オープン	ＳＢＩ岡三アセットマネジメント株式会社	20120629	20450609	20240104	四半期	非対象
20230801	追加	09312237	日本中小型成長株ファンド（実績報酬型）	ＳＢＩ岡三アセットマネジメント株式会社	20230714	20450711	20240104	年2回	非対象
20230801	追加	09311141	三重県応援・債券ファンド（１年決算型）	ＳＢＩ岡三アセットマネジメント株式会社	20140121		20240104	年1回	非対象
20230801	追加	47314147	ＤＩＡＭ厳選米国株式ファンド	アセットマネジメントＯｎｅ株式会社	20140722	20490715	20240104	年1回	非対象
20230801	追加	47319139	ＭＨＡＭ米国好配当株式ファンド（年１回決算型）為替ヘッジあり	アセットマネジメントＯｎｅ株式会社	20130926	20480918	20240104	年1回	非対象
20230801	追加	4731B139	ＭＨＡＭ米国好配当株式ファンド（年１回決算型）為替ヘッジなし	アセットマネジメントＯｎｅ株式会社	20130926	20480918	20240104	年1回	非対象
20230801	追加	4731H15C	グローバル・セキュリティ株式ファンド（３ヵ月決算型）	アセットマネジメントＯｎｅ株式会社	20151218	20451218	20240104	四半期	非対象
20230801	追加	4731I15C	グローバル・セキュリティ株式ファンド（年１回決算型）	アセットマネジメントＯｎｅ株式会社	20151218	20451218	20240104	年1回	非対象
20230801	追加	47315169	グローバル・ハイクオリティ成長株式ファンド（限定為替ヘッジ）	アセットマネジメントＯｎｅ株式会社	20160930	20460906	20240104	年1回	非対象
20230801	追加	47312188	グローバル・ハイクオリティ成長株式ファンド（年２回決算型）（為替ヘッジなし）	アセットマネジメントＯｎｅ株式会社	20180801	20460906	20240104	年2回	非対象
20230801	追加	47311188	グローバル・ハイクオリティ成長株式ファンド（年２回決算型）（限定為替ヘッジ）	アセットマネジメントＯｎｅ株式会社	20180801	20460906	20240104	年2回	非対象
20230801	追加	4731221A	グローバル・ハイクオリティ成長株式ファンド（予想分配金提示型）（為替ヘッジなし）	アセットマネジメントＯｎｅ株式会社	20211025	20510906	20240104	隔月	非対象
20230801	追加	4731121A	グローバル・ハイクオリティ成長株式ファンド（予想分配金提示型）（限定為替ヘッジ）	アセットマネジメントＯｎｅ株式会社	20211025	20510906	20240104	隔月	非対象
20230801	追加	47311207	グローバルＥＳＧハイクオリティ成長株式ファンド（為替ヘッジなし）	アセットマネジメントＯｎｅ株式会社	20200720	20500714	20240104	年1回	非対象
20230801	追加	4731E13A	新光　ＵＳ－ＲＥＩＴ　オープン（年１回決算型）	アセットマネジメントＯｎｅ株式会社	20131031	20480907	20240104	年1回	非対象
20230801	追加	4731117C	新興国ハイクオリティ成長株式ファンド	アセットマネジメントＯｎｅ株式会社	20171211	20471216	20240104	年1回	非対象
20230801	追加	47318153	先進国投資適格債券ファンド（為替ヘッジあり）	アセットマネジメントＯｎｅ株式会社	20150302	20450222	20240104	四半期	非対象
20230801	追加	47314191	先進国ハイクオリティ成長株式ファンド（為替ヘッジあり）	アセットマネジメントＯｎｅ株式会社	20190131	20490114	20240104	年1回	非対象
20230801	追加	47315191	先進国ハイクオリティ成長株式ファンド（為替ヘッジなし）	アセットマネジメントＯｎｅ株式会社	20190131	20490114	20240104	年1回	非対象
20230801	追加	4731321C	ファンドスミス・グローバル・エクイティ・ファンド	アセットマネジメントＯｎｅ株式会社	20211222	20520115	20240104	年1回	非対象
20230801	追加	4731118A	フィッシャー・グローバル・スモールキャップ・エクイティ・ファンド	アセットマネジメントＯｎｅ株式会社	20181001	20480925	20240104	年1回	非対象
20230801	追加	47314158	フィッシャーＵＳマイクロ株式ファンド	アセットマネジメントＯｎｅ株式会社	20150810	20450810	20240104	年1回	非対象
20230801	追加	47319157	米国小型バリュー株ファンド　Ａコース（為替ヘッジあり）	アセットマネジメントＯｎｅ株式会社	20150706	20450619	20240104	年2回	非対象
20230801	追加	4731A157	米国小型バリュー株ファンド　Ｂコース（為替ヘッジなし）	アセットマネジメントＯｎｅ株式会社	20150706	20450619	20240104	年2回	非対象
20230801	追加	4731C139	みずほＵＳハイイールドオープン（年１回決算型）為替ヘッジあり	アセットマネジメントＯｎｅ株式会社	20130906	20480608	20240104	年1回	非対象
20230801	追加	4731D139	みずほＵＳハイイールドオープン（年１回決算型）為替ヘッジなし	アセットマネジメントＯｎｅ株式会社	20130906	20480608	20240104	年1回	非対象
20230801	追加	47311148	メディカル・サイエンス・ファンド	アセットマネジメントＯｎｅ株式会社	20140801	20490723	20240104	年2回	非対象
20230801	追加	47319127	ワールド・インフラ好配当株式ファンド（成長型）	アセットマネジメントＯｎｅ株式会社	20120731	20470712	20240104	年2回	非対象
20230801	追加	58311127	ワールド・バリュー・アロケーションＡコース（為替ヘッジあり）	アムンディ・ジャパン株式会社	20120720		20240104	年2回	非対象
20230801	追加	58312127	ワールド・バリュー・アロケーションＢコース（為替ヘッジなし）	アムンディ・ジャパン株式会社	20120720		20240104	年2回	非対象
20230801	追加	AD311179	いちよし・インベスコ　世界中小型成長株ファンド	いちよしアセットマネジメント株式会社	20170928		20240104	年1回	非対象
20230801	追加	AD311208	いちよしＳＤＧｓ中小型株ファンド	いちよしアセットマネジメント株式会社	20200821		20240104	年1回	非対象
20230801	追加	AD31114C	いちよしインフラ関連成長株ファンド	いちよしアセットマネジメント株式会社	20141205		20240104	年1回	非対象
20230801	追加	AD311187	いちよしジャパン成長株ファンド	いちよしアセットマネジメント株式会社	20180713		20240104	年1回	非対象
20230801	追加	AD311166	いちよし中小型成長株ファンド	いちよしアセットマネジメント株式会社	20160629		20240104	年1回	非対象
20230801	追加	AD311172	いちよし日本好配当株＆Ｊリートファンド　資産成長型	いちよしアセットマネジメント株式会社	20170224		20240104	年1回	非対象
20230801	追加	AD312172	いちよし日本好配当株＆Ｊリートファンド　年４回決算型	いちよしアセットマネジメント株式会社	20170224		20240104	四半期	非対象
20230801	追加	AR312185	ＴＨＥＯインカム・ＡＩファンド（世界の債券中心）	株式会社お金のデザイン	20180517		20240104	年1回	非対象
20230801	追加	AR31121A	ＴＨＥＯベスト・バランス・ファンド	株式会社お金のデザイン	20211029		20240104	年1回	非対象
20230801	追加	AR311229	お金のデザイン・エッセンシャル・プロダクツ・ファンド	株式会社お金のデザイン	20220928		20240104	年1回	非対象
20230801	追加	AR31121B	お金のデザイン・グローバル・ソーシャル・デベロップメント・ファンド	株式会社お金のデザイン	20211108		20240104	年1回	非対象
20230801	追加	AR31119C	お金のデザイン・グローバル・リアルアセット・ファンド（世界の実物資産中心）	株式会社お金のデザイン	20191216		20240104	年1回	非対象
20230801	追加	AR312173	おまかせ運用インカム・ファンド（世界の債券中心）	株式会社お金のデザイン	20170301		20240104	年1回	非対象
20230801	追加	AR313173	おまかせ運用インフレヘッジ・ファンド（世界の実物資産中心）	株式会社お金のデザイン	20170301		20240104	年1回	非対象
20230801	追加	AR311173	おまかせ運用グロース・ファンド（世界の株式中心）	株式会社お金のデザイン	20170301		20240104	年1回	非対象
20230801	追加	9A311108	ＣＡＭベトナムファンド	キャピタル　アセットマネジメント株式会社　	20100810		20240104	年2回	非対象
20230801	追加	9A311196	世界ツーリズム株式ファンド	キャピタル　アセットマネジメント株式会社　	20190628		20240104	年2回	非対象
20230801	追加	9A311105	フィリピン株ファンド	キャピタル　アセットマネジメント株式会社　	20100528		20240104	年1回	非対象
20230801	追加	3531105A	ＧＳ日本株式インデックス・プラス	ゴールドマン・サックス・アセット・マネジメント株式会社	20051003		20240104	年2回	非対象
20230801	追加	35312236	ＧＳワールド・シフト株式ファンドＡコース（限定為替ヘッジ）	ゴールドマン・サックス・アセット・マネジメント株式会社	20230613		20240104	年2回	非対象
20230801	追加	35313236	ＧＳワールド・シフト株式ファンドＢコース（為替ヘッジなし）	ゴールドマン・サックス・アセット・マネジメント株式会社	20230613		20240104	年2回	非対象
20230801	追加	5931123A	しんきんＧ７外国債券インデックスファンド（３ヵ月決算型）	しんきんアセットマネジメント投信株式会社	20231020		20240104	四半期	非対象
20230801	追加	59311239	しんきんＪリートオープン（隔月決算型）	しんきんアセットマネジメント投信株式会社	20230922		20240104	隔月	非対象
20230801	追加	5931223A	しんきんみんなの日本株ファンド	しんきんアセットマネジメント投信株式会社	20231024		20240104	年2回	非対象
20230801	追加	AH311217	グローバルＥＳＧ株式インデックスファンド	ちばぎんアセットマネジメント株式会社	20210713		20240104	年1回	非対象
20230801	追加	AH311203	ジャパンＥＳＧクオリティ２００インデックスファンド	ちばぎんアセットマネジメント株式会社	20200310		20240104	年1回	非対象
20230801	追加	AH312167	日本株好配当ファンド（年１回決算型）	ちばぎんアセットマネジメント株式会社	20160729		20240104	年1回	非対象
20230801	追加	AH311167	日本株好配当ファンド（年２回決算型）	ちばぎんアセットマネジメント株式会社	20160729		20240104	年2回	非対象
20230801	追加	AH311177	日本中小型株ファンド	ちばぎんアセットマネジメント株式会社	20170731		20240104	年1回	非対象
20230801	追加	AH311185	分散名人	ちばぎんアセットマネジメント株式会社	20180516		20240104	年1回	非対象
20230801	追加	AH312191	分散名人（国内重視型）	ちばぎんアセットマネジメント株式会社	20190131		20240104	年1回	非対象
20230801	追加	9W31122C	せとうち応援株式ファンド	中銀アセットマネジメント株式会社	20221216		20240104	年1回	非対象
20230801	追加	9W311164	先進国資産配分コントロールファンド＜安定型＞	中銀アセットマネジメント株式会社	20160428		20240104	年1回	非対象
20230801	追加	9W312164	先進国資産配分コントロールファンド＜成長型＞	中銀アセットマネジメント株式会社	20160428		20240104	年1回	非対象
20230801	追加	9W311125	ちゅうぎん日経２２５インデックスファンド	中銀アセットマネジメント株式会社	20120531		20240104	年1回	非対象
20230801	追加	9W311151	ちゅうぎん日本大型株アクティブファンド	中銀アセットマネジメント株式会社	20150130		20240104	年1回	非対象
20230801	追加	9W311222	つみたて日経２２５インデックスファンド	中銀アセットマネジメント株式会社	20220214		20240104	年1回	対象
20230801	追加	34311137	ＤＷＳグローバル公益債券ファンド（年１回決算型）Ｃコース（為替ヘッジあり）	ドイチェ・アセット・マネジメント株式会社	20130723		20240104	年1回	非対象
20230801	追加	34312137	ＤＷＳグローバル公益債券ファンド（年１回決算型）Ｄコース（為替ヘッジなし）	ドイチェ・アセット・マネジメント株式会社	20130723		20240104	年1回	非対象
20230801	追加	3431117B	ＤＷＳユーロ・ハイ・イールド債券ファンド（年１回決算型）Ｃコース（円ヘッジあり）	ドイチェ・アセット・マネジメント株式会社	20171117		20240104	年1回	非対象
20230801	追加	3431217B	ＤＷＳユーロ・ハイ・イールド債券ファンド（年１回決算型）Ｄコース（円ヘッジなし）	ドイチェ・アセット・マネジメント株式会社	20171117		20240104	年1回	非対象
20230801	追加	3431117C	ドイチェ・ＥＴＦバランス・ファンド	ドイチェ・アセット・マネジメント株式会社	20171215		20240104	年1回	対象
20230801	追加	2531200C	ＪＡ日本債券ファンド　　　　　　　　　　　　　　　　　　　　	農林中金全共連アセットマネジメント株式会社	20001222		20240104	年1回	非対象
20230801	追加	2531198B	農中日経２２５オープン　　　　　　　　　　　　　　　　　　　	農林中金全共連アセットマネジメント株式会社	19981117		20240104	年1回	非対象
20230801	追加	25312193	農林中金＜パートナーズ＞Ｊ－ＲＥＩＴインデックスファンド（年１回決算型）	農林中金全共連アセットマネジメント株式会社	20190304		20240104	年1回	非対象
20230801	追加	25311177	農林中金＜パートナーズ＞長期厳選投資　おおぶね	農林中金全共連アセットマネジメント株式会社	20170705		20240104	年1回	対象
20230801	追加	25311193	農林中金＜パートナーズ＞米国株式　Ｓ＆Ｐ５００　インデックスファンド	農林中金全共連アセットマネジメント株式会社	20190304		20240104	年1回	非対象
20230801	追加	01312238	ウエリントン・企業価値共創世界株ファンド　Ｂコース	野村アセットマネジメント株式会社	20230821		20240104	年2回	非対象
20230801	追加	0131115C	グローバル・ストック　Ａコース	野村アセットマネジメント株式会社	20151209		20240104	年2回	非対象
20230801	追加	0131215C	グローバル・ストック　Ｂコース	野村アセットマネジメント株式会社	20151209		20240104	年2回	非対象
20230801	追加	01315237	はじめてのＮＩＳＡ・新興国株式インデックス	野村アセットマネジメント株式会社	20230710		20240104	年1回	対象
20230801	追加	01312237	はじめてのＮＩＳＡ・全世界株式インデックス（オール・カントリー）	野村アセットマネジメント株式会社	20230710		20240104	年1回	対象
20230801	追加	01314237	はじめてのＮＩＳＡ・日本株式インデックス（ＴＯＰＩＸ）	野村アセットマネジメント株式会社	20230710		20240104	年1回	対象
20230801	追加	01313237	はじめてのＮＩＳＡ・日本株式インデックス（日経２２５）	野村アセットマネジメント株式会社	20230710		20240104	年1回	対象
20230801	追加	01311237	はじめてのＮＩＳＡ・米国株式インデックス（Ｓ＆Ｐ５００）	野村アセットマネジメント株式会社	20230710		20240104	年1回	対象
20230801	追加	40311159	パインブリッジ・キャピタル証券ファンド（為替ヘッジあり）	パインブリッジ・インベストメンツ株式会社	20150904	20481230	20240104	四半期	非対象
20230801	追加	40312159	パインブリッジ・キャピタル証券ファンド（為替ヘッジなし）	パインブリッジ・インベストメンツ株式会社	20150904	20481230	20240104	四半期	非対象
20230801	追加	40311181	パインブリッジ・グローバル・テクノロジー・インフラ・ファンド	パインブリッジ・インベストメンツ株式会社	20180110	20481230	20240104	年1回	非対象
20230801	追加	40311201	パインブリッジ・グローバル・テクノロジー・インフラ・ファンド（３ヵ月決算型）	パインブリッジ・インベストメンツ株式会社	20200110	20481230	20240104	四半期	非対象
20230801	追加	40312201	パインブリッジ・グローバル・テクノロジー・インフラ・ファンド＜為替ヘッジあり＞	パインブリッジ・インベストメンツ株式会社	20200110	20481230	20240104	年1回	非対象
20230801	追加	40311124	パインブリッジ日本住宅金融支援機構債ファンド	パインブリッジ・インベストメンツ株式会社	20120423	20481230	20240104	年2回	非対象
20230801	追加	42313238	ピクテ・グローバル・インカム債券ファンド（１年決算型）	ピクテ・ジャパン株式会社	20230831		20240104	年1回	非対象
20230801	追加	42312238	ピクテ・グローバル・インカム債券ファンド（隔月決算型）	ピクテ・ジャパン株式会社	20230831		20240104	隔月	非対象
20230801	追加	42311239	ピクテ・プレミアム・アセット・アロケーション・ファンド	ピクテ・ジャパン株式会社	20230908		20240104	年1回	非対象
20230801	追加	32311237	フィデリティ・Ｊリート・アクティブ・ファンド（隔月決算型）	フィデリティ投信株式会社	20230724		20240104	隔月	非対象
20230801	追加	32311239	フィデリティ・ロイヤル・コア・ファンド	フィデリティ投信株式会社	20230908		20240104	年1回	非対象
20230801	追加	4831C139	ｉシェアーズ　米国株式（Ｓ＆Ｐ５００）インデックス・ファンド	ブラックロック・ジャパン株式会社	20130903		20240104	年1回	対象
20230801	追加	48311145	ブラックロック・インデックス投資戦略ファンド	ブラックロック・ジャパン株式会社	20140528		20240104	年1回	対象
20230801	追加	4831105C	ブラックロック・インド株ファンド	ブラックロック・ジャパン株式会社	20051213		20240104	年1回	非対象
20230801	追加	48311032	ブラックロック・ゴールド・ファンド	ブラックロック・ジャパン株式会社	20030225		20240104	年1回	非対象
20230801	追加	48311952	ブラックロック・ゴールド・メタル・オープンＡコース	ブラックロック・ジャパン株式会社	19950224		20240104	年2回	非対象
20230801	追加	48312952	ブラックロック・ゴールド・メタル・オープンＢコース	ブラックロック・ジャパン株式会社	19950224		20240104	年2回	非対象
20230801	追加	48311181	ブラックロック・つみたて・グローバルバランスファンド	ブラックロック・ジャパン株式会社	20180110		20240104	年1回	対象
20230801	追加	4831O139	ブラックロック・ヘルスサイエンス・ファンド（為替ヘッジあり）	ブラックロック・ジャパン株式会社	20130927		20240104	年2回	非対象
20230801	追加	4831N139	ブラックロック・ヘルスサイエンス・ファンド（為替ヘッジなし）	ブラックロック・ジャパン株式会社	20130927		20240104	年2回	非対象
20230801	追加	48312159	ブラックロックＥＳＧ世界株式ファンド（限定為替ヘッジあり）	ブラックロック・ジャパン株式会社	20150930		20240104	年1回	非対象
20230801	追加	9M311192	ＵＳマイクロキャップ株式ファンド	ベイビュー・アセット・マネジメント株式会社	20190215		20240104	年1回	非対象
20230801	追加	79313212	ＭＦＳ米国中型成長株式ファンド（為替ヘッジあり）	三井住友ＤＳアセットマネジメント株式会社	20210210		20240104	年1回	非対象
20230801	追加	79314212	ＭＦＳ米国中型成長株式ファンド（為替ヘッジなし）	三井住友ＤＳアセットマネジメント株式会社	20210210		20240104	年1回	非対象
20230801	追加	79311238	ＴＴＩ・エマージング厳選株式ファンド	三井住友ＤＳアセットマネジメント株式会社	20230817		20240104	年1回	非対象
20230801	追加	79311162	ＵＳテクノロジー・イノベーターズ・ファンド	三井住友ＤＳアセットマネジメント株式会社	20160219		20240104	年1回	非対象
20230801	追加	7931116B	ＵＳテクノロジー・イノベーターズ・ファンド（為替ヘッジあり）	三井住友ＤＳアセットマネジメント株式会社	20161118		20240104	年1回	非対象
20230801	追加	79311963	エス・ビー・日本株オープン２２５	三井住友ＤＳアセットマネジメント株式会社	19960322		20240104	年2回	非対象
20230801	追加	79315069	グローバル・ベスト・ファンド	三井住友ＤＳアセットマネジメント株式会社	20060914		20240104	年2回	非対象
20230801	追加	79311169	グローバルＡＩファンド	三井住友ＤＳアセットマネジメント株式会社	20160909		20240104	年1回	非対象
20230801	追加	79311172	グローバルＡＩファンド（為替ヘッジあり）	三井住友ＤＳアセットマネジメント株式会社	20170210		20240104	年1回	非対象
